task_id,current_cost,current_file_size,rule_name,match_status,match_confidence,match_reason,builder_available,candidate_model_path,validation_passed,candidate_cost,candidate_file_size,failure_reason,replace_recommended,selected_replacement
task233,668250,938774,TwoMarkerHorizontalBandRule,REJECT,REJECT,two_marker_bands_requires_same_size,False,,,,,,False,False
task233,668250,938774,DynamicLineProjectionRule,REJECT,REJECT,line_projection_requires_same_size,False,,,,,,False,False
task233,668250,938774,DynamicRectangularCavityFillRule,REJECT,REJECT,rectangular_cavity_requires_same_size,False,,,,,,False,False
task233,668250,938774,RotateRule,REJECT,REJECT,output_size_differs_from_input_size,False,,,,,,False,False
task233,668250,938774,CropRule,REJECT,REJECT,crop_requires_one_shared_output_size,False,,,,,,False,False
task233,668250,938774,ScaleRepeatRule,REJECT,REJECT,no fixed scale repeat matches all train cases,False,,,,,,False,False
task233,668250,938774,StridedSubsampleRule,REJECT,REJECT,strided_subsample_requires_shared_shapes,False,,,,,,False,False
task233,668250,938774,TileRepeatRule,REJECT,REJECT,tile_repeat_requires_shared_shapes,False,,,,,,False,False
task233,668250,938774,MirrorConcatRule,REJECT,REJECT,mirror_concat_requires_shared_shapes,False,,,,,,False,False
task233,668250,938774,SelfKronMaskRule,REJECT,REJECT,self_kron_requires_one_shared_input_shape,False,,,,,,False,False
task233,668250,938774,GeneralizedPanelRule,REJECT,REJECT,generalized_panel_requires_shared_output_shape,False,,,,,,False,False
task233,668250,938774,PanelSeparatorBinaryOpRule,REJECT,REJECT,no complete equal-size panel separator found,False,,,,,,False,False
task233,668250,938774,PanelSelectByColorRule,REJECT,REJECT,panel_select_requires_shared_output_shape,False,,,,,,False,False
task233,668250,938774,PeriodicExtensionColorMapRule,REJECT,REJECT,periodic_extension_requires_shared_shapes,False,,,,,,False,False
task233,668250,938774,HoleFillRule,REJECT,REJECT,hole_fill_requires_same_input_output_size,False,,,,,,False,False
task233,668250,938774,LocalNeighborhoodFillRule,REJECT,REJECT,local_fill_requires_same_input_output_size,False,,,,,,False,False
task233,668250,938774,SubstructureExtractRule,REJECT,REJECT,substructure_extract_requires_shared_output_size,False,,,,,,False,False
task233,668250,938774,TileFromBBoxRepeatRule,REJECT,REJECT,tile_from_bbox_requires_shared_output_size,False,,,,,,False,False
task233,668250,938774,MultiStepTranslationRule,REJECT,REJECT,multi_step_translation_requires_same_size,False,,,,,,False,False
task233,668250,938774,SymmetryCompletionRule,REJECT,REJECT,symmetry_completion_requires_same_size,False,,,,,,False,False
task233,668250,938774,RectangleAndLineRule,REJECT,REJECT,rectangle_line_requires_same_size,False,,,,,,False,False
task233,668250,938774,ObjectSelectionRule,REJECT,REJECT,no object selection matches all train cases,False,,,,,,False,False
task233,668250,938774,LocalNeighborhoodRewriteRule,REJECT,REJECT,local_rewrite_requires_same_size,False,,,,,,False,False
task233,668250,938774,DynamicQuadrantPanelSelectRule,REJECT,REJECT,input is not an odd square 2x2 center-cross panel grid,False,,,,,,False,False
task233,668250,938774,DynamicBBoxCropRule,REJECT,REJECT,no dynamic bbox crop matches all train cases,False,,,,,,False,False
task233,668250,938774,DynamicNonBackgroundBBoxCropRule,REJECT,REJECT,no dynamic non-background bbox crop matches all train cases,False,,,,,,False,False
task233,668250,938774,FrameInteriorRule,REJECT,REJECT,no frame interior transform matches all train cases,False,,,,,,False,False
task233,668250,938774,DynamicLargestFrameRecolorCropRule,REJECT,REJECT,case 0 has no unique largest recolorable frame,False,,,,,,False,False
task233,668250,938774,ComposedRuleSearch,REJECT,REJECT,no two-step composition matches all train cases,False,,,,,,False,False
task233,668250,938774,DynamicBBoxExtremeColorSwapRule,REJECT,REJECT,no dynamic bbox extreme color swap matches all train cases,False,,,,,,False,False
task025,332565,826752,IdentityRule,REJECT,REJECT,input_output_not_identical,False,,,,,,False,False
task025,332565,826752,ColorMapRule,REJECT,REJECT,"inconsistent mapping for color 4: 4 vs 0 at case 0, row 3, col 1",False,,,,,,False,False
task025,332565,826752,OneStepTranslationRule,REJECT,REJECT,translation_requires_one_shared_grid_size,False,,,,,,False,False
task025,332565,826752,MirrorRule,REJECT,REJECT,mirror_requires_one_shared_grid_size,False,,,,,,False,False
task025,332565,826752,DynamicActiveMirrorRule,REJECT,REJECT,no active mirror mode matches all train cases,False,,,,,,False,False
task025,332565,826752,DiagonalBottomFillRule,REJECT,REJECT,diagonal_bottom_fill_requires_square_size_at_least_3,False,,,,,,False,False
task025,332565,826752,BottomMarkerVerticalStripeRule,REJECT,REJECT,input must contain exactly one nonzero marker on the bottom row,False,,,,,,False,False
task025,332565,826752,TwoMarkerHorizontalBandRule,REJECT,REJECT,two_marker_bands_requires_shared_shape,False,,,,,,False,False
task025,332565,826752,DynamicLineProjectionRule,MATCH,MATCH,matched dynamic projection of same-color stray cells next to full lines,True,outputs\candidates\replacements\task025_DynamicLineProjectionRule.onnx,True,1289,93402,,True,True
task025,332565,826752,DynamicRectangularCavityFillRule,REJECT,REJECT,rectangular_cavity_input_must_use_only_0_and_5,False,,,,,,False,False
task025,332565,826752,RotateRule,REJECT,REJECT,rotate_requires_one_shared_grid_size,False,,,,,,False,False
task025,332565,826752,CropRule,REJECT,REJECT,crop_requires_one_shared_output_size,False,,,,,,False,False
task025,332565,826752,ScaleRepeatRule,REJECT,REJECT,no fixed scale repeat matches all train cases,False,,,,,,False,False
task025,332565,826752,StridedSubsampleRule,REJECT,REJECT,strided_subsample_requires_shared_shapes,False,,,,,,False,False
task025,332565,826752,TileRepeatRule,REJECT,REJECT,tile_repeat_requires_shared_shapes,False,,,,,,False,False
task025,332565,826752,MirrorConcatRule,REJECT,REJECT,mirror_concat_requires_shared_shapes,False,,,,,,False,False
task025,332565,826752,SelfKronMaskRule,REJECT,REJECT,self_kron_requires_one_shared_input_shape,False,,,,,,False,False
task025,332565,826752,GeneralizedPanelRule,REJECT,REJECT,generalized_panel_requires_shared_output_shape,False,,,,,,False,False
task025,332565,826752,PanelSeparatorBinaryOpRule,REJECT,REJECT,no complete equal-size panel separator found,False,,,,,,False,False
task025,332565,826752,PanelSelectByColorRule,REJECT,REJECT,panel_select_requires_shared_output_shape,False,,,,,,False,False
task025,332565,826752,PeriodicExtensionColorMapRule,REJECT,REJECT,periodic_extension_requires_shared_shapes,False,,,,,,False,False
task025,332565,826752,HoleFillRule,REJECT,REJECT,no hole fill matches all train cases,False,,,,,,False,False
task025,332565,826752,LocalNeighborhoodFillRule,REJECT,REJECT,no local neighborhood fill matches all train cases,False,,,,,,False,False
task025,332565,826752,SubstructureExtractRule,REJECT,REJECT,substructure_extract_requires_shared_output_size,False,,,,,,False,False
task025,332565,826752,TileFromBBoxRepeatRule,REJECT,REJECT,tile_from_bbox_requires_shared_output_size,False,,,,,,False,False
task025,332565,826752,MultiStepTranslationRule,REJECT,REJECT,no shape-polymorphic multi-step translation matches all train cases,False,,,,,,False,False
task025,332565,826752,SymmetryCompletionRule,REJECT,REJECT,symmetry_completion_requires_shared_shape,False,,,,,,False,False
task025,332565,826752,RectangleAndLineRule,REJECT,REJECT,no rectangle or line transform matches all train cases,False,,,,,,False,False
task025,332565,826752,ObjectSelectionRule,REJECT,REJECT,no object selection matches all train cases,False,,,,,,False,False
task025,332565,826752,LocalNeighborhoodRewriteRule,REJECT,REJECT,no local neighborhood rewrite matches all train cases,False,,,,,,False,False
task025,332565,826752,DynamicQuadrantPanelSelectRule,REJECT,REJECT,input is not an odd square 2x2 center-cross panel grid,False,,,,,,False,False
task025,332565,826752,DynamicBBoxCropRule,REJECT,REJECT,no dynamic bbox crop matches all train cases,False,,,,,,False,False
task025,332565,826752,DynamicNonBackgroundBBoxCropRule,REJECT,REJECT,no dynamic non-background bbox crop matches all train cases,False,,,,,,False,False
task025,332565,826752,FrameInteriorRule,REJECT,REJECT,no frame interior transform matches all train cases,False,,,,,,False,False
task025,332565,826752,DynamicLargestFrameRecolorCropRule,REJECT,REJECT,case 0 has no unique largest recolorable frame,False,,,,,,False,False
task025,332565,826752,ComposedRuleSearch,REJECT,REJECT,no two-step composition matches all train cases,False,,,,,,False,False
task025,332565,826752,DynamicBBoxExtremeColorSwapRule,REJECT,REJECT,no dynamic bbox extreme color swap matches all train cases,False,,,,,,False,False
task367,295949,293653,IdentityRule,REJECT,REJECT,input_output_not_identical,False,,,,,,False,False
task367,295949,293653,ColorMapRule,REJECT,REJECT,"inconsistent mapping for color 0: 0 vs 4 at case 0, row 1, col 18",False,,,,,,False,False
task367,295949,293653,OneStepTranslationRule,REJECT,REJECT,translation_requires_one_shared_grid_size,False,,,,,,False,False
task367,295949,293653,MirrorRule,REJECT,REJECT,mirror_requires_one_shared_grid_size,False,,,,,,False,False
task367,295949,293653,DynamicActiveMirrorRule,REJECT,REJECT,no active mirror mode matches all train cases,False,,,,,,False,False
task367,295949,293653,DiagonalBottomFillRule,REJECT,REJECT,diagonal_bottom_fill_requires_square_size_at_least_3,False,,,,,,False,False
task367,295949,293653,BottomMarkerVerticalStripeRule,REJECT,REJECT,input must contain exactly one nonzero marker on the bottom row,False,,,,,,False,False
task367,295949,293653,TwoMarkerHorizontalBandRule,REJECT,REJECT,two_marker_bands_requires_shared_shape,False,,,,,,False,False
task367,295949,293653,DynamicLineProjectionRule,REJECT,REJECT,case 0 has no safe full-line projection structure,False,,,,,,False,False
task367,295949,293653,DynamicRectangularCavityFillRule,MATCH,MATCH,matched dynamic rectangular 0-cavity fill bounded by color-5 walls,True,outputs\candidates\replacements\task367_DynamicRectangularCavityFillRule.onnx,True,200585,452057,,True,True
task367,295949,293653,RotateRule,REJECT,REJECT,rotate_requires_one_shared_grid_size,False,,,,,,False,False
task367,295949,293653,CropRule,REJECT,REJECT,crop_requires_one_shared_output_size,False,,,,,,False,False
task367,295949,293653,ScaleRepeatRule,REJECT,REJECT,no fixed scale repeat matches all train cases,False,,,,,,False,False
task367,295949,293653,StridedSubsampleRule,REJECT,REJECT,strided_subsample_requires_shared_shapes,False,,,,,,False,False
task367,295949,293653,TileRepeatRule,REJECT,REJECT,tile_repeat_requires_shared_shapes,False,,,,,,False,False
task367,295949,293653,MirrorConcatRule,REJECT,REJECT,mirror_concat_requires_shared_shapes,False,,,,,,False,False
task367,295949,293653,SelfKronMaskRule,REJECT,REJECT,self_kron_requires_one_shared_input_shape,False,,,,,,False,False
task367,295949,293653,GeneralizedPanelRule,REJECT,REJECT,generalized_panel_requires_shared_output_shape,False,,,,,,False,False
task367,295949,293653,PanelSeparatorBinaryOpRule,REJECT,REJECT,no complete equal-size panel separator found,False,,,,,,False,False
task367,295949,293653,PanelSelectByColorRule,REJECT,REJECT,panel_select_requires_shared_output_shape,False,,,,,,False,False
task367,295949,293653,PeriodicExtensionColorMapRule,REJECT,REJECT,periodic_extension_requires_shared_shapes,False,,,,,,False,False
task367,295949,293653,HoleFillRule,REJECT,REJECT,no hole fill matches all train cases,False,,,,,,False,False
task367,295949,293653,LocalNeighborhoodFillRule,REJECT,REJECT,no local neighborhood fill matches all train cases,False,,,,,,False,False
task367,295949,293653,SubstructureExtractRule,REJECT,REJECT,substructure_extract_requires_shared_output_size,False,,,,,,False,False
task367,295949,293653,TileFromBBoxRepeatRule,REJECT,REJECT,tile_from_bbox_requires_shared_output_size,False,,,,,,False,False
task367,295949,293653,MultiStepTranslationRule,REJECT,REJECT,no shape-polymorphic multi-step translation matches all train cases,False,,,,,,False,False
task367,295949,293653,SymmetryCompletionRule,REJECT,REJECT,symmetry_completion_requires_shared_shape,False,,,,,,False,False
task367,295949,293653,RectangleAndLineRule,REJECT,REJECT,no rectangle or line transform matches all train cases,False,,,,,,False,False
task367,295949,293653,ObjectSelectionRule,REJECT,REJECT,no object selection matches all train cases,False,,,,,,False,False
task367,295949,293653,LocalNeighborhoodRewriteRule,REJECT,REJECT,no local neighborhood rewrite matches all train cases,False,,,,,,False,False
task367,295949,293653,DynamicQuadrantPanelSelectRule,REJECT,REJECT,input is not an odd square 2x2 center-cross panel grid,False,,,,,,False,False
task367,295949,293653,DynamicBBoxCropRule,REJECT,REJECT,no dynamic bbox crop matches all train cases,False,,,,,,False,False
task367,295949,293653,DynamicNonBackgroundBBoxCropRule,REJECT,REJECT,no dynamic non-background bbox crop matches all train cases,False,,,,,,False,False
task367,295949,293653,FrameInteriorRule,REJECT,REJECT,no frame interior transform matches all train cases,False,,,,,,False,False
task367,295949,293653,DynamicLargestFrameRecolorCropRule,REJECT,REJECT,case 0 has no unique largest recolorable frame,False,,,,,,False,False
task367,295949,293653,ComposedRuleSearch,REJECT,REJECT,no two-step composition matches all train cases,False,,,,,,False,False
task367,295949,293653,DynamicBBoxExtremeColorSwapRule,REJECT,REJECT,no dynamic bbox extreme color swap matches all train cases,False,,,,,,False,False
task366,266691,1269927,IdentityRule,REJECT,REJECT,output_size_differs_from_input_size,False,,,,,,False,False
task366,266691,1269927,ColorMapRule,REJECT,REJECT,output_size_differs_from_input_size,False,,,,,,False,False
task366,266691,1269927,OneStepTranslationRule,REJECT,REJECT,output_size_differs_from_input_size,False,,,,,,False,False
task366,266691,1269927,MirrorRule,REJECT,REJECT,output_size_differs_from_input_size,False,,,,,,False,False
task366,266691,1269927,DynamicActiveMirrorRule,REJECT,REJECT,dynamic_active_mirror_requires_same_size,False,,,,,,False,False
task366,266691,1269927,DiagonalBottomFillRule,REJECT,REJECT,diagonal_bottom_fill_requires_same_size,False,,,,,,False,False
task366,266691,1269927,BottomMarkerVerticalStripeRule,REJECT,REJECT,bottom_marker_vertical_stripes_requires_same_size,False,,,,,,False,False
task366,266691,1269927,TwoMarkerHorizontalBandRule,REJECT,REJECT,two_marker_bands_requires_same_size,False,,,,,,False,False
task366,266691,1269927,DynamicLineProjectionRule,REJECT,REJECT,line_projection_requires_same_size,False,,,,,,False,False
task366,266691,1269927,DynamicRectangularCavityFillRule,REJECT,REJECT,rectangular_cavity_requires_same_size,False,,,,,,False,False
task366,266691,1269927,RotateRule,REJECT,REJECT,output_size_differs_from_input_size,False,,,,,,False,False
task366,266691,1269927,CropRule,REJECT,REJECT,crop_requires_one_shared_output_size,False,,,,,,False,False
task366,266691,1269927,ScaleRepeatRule,REJECT,REJECT,no fixed scale repeat matches all train cases,False,,,,,,False,False
task366,266691,1269927,StridedSubsampleRule,REJECT,REJECT,strided_subsample_requires_shared_shapes,False,,,,,,False,False
task366,266691,1269927,TileRepeatRule,REJECT,REJECT,tile_repeat_requires_shared_shapes,False,,,,,,False,False
task366,266691,1269927,MirrorConcatRule,REJECT,REJECT,mirror_concat_requires_shared_shapes,False,,,,,,False,False
task366,266691,1269927,SelfKronMaskRule,REJECT,REJECT,self_kron_requires_one_shared_input_shape,False,,,,,,False,False
task366,266691,1269927,GeneralizedPanelRule,REJECT,REJECT,generalized_panel_requires_shared_output_shape,False,,,,,,False,False
task366,266691,1269927,PanelSeparatorBinaryOpRule,REJECT,REJECT,no complete equal-size panel separator found,False,,,,,,False,False
task366,266691,1269927,PanelSelectByColorRule,REJECT,REJECT,panel_select_requires_shared_output_shape,False,,,,,,False,False
task366,266691,1269927,PeriodicExtensionColorMapRule,REJECT,REJECT,periodic_extension_requires_shared_shapes,False,,,,,,False,False
task366,266691,1269927,HoleFillRule,REJECT,REJECT,hole_fill_requires_same_input_output_size,False,,,,,,False,False
task366,266691,1269927,LocalNeighborhoodFillRule,REJECT,REJECT,local_fill_requires_same_input_output_size,False,,,,,,False,False
task366,266691,1269927,SubstructureExtractRule,REJECT,REJECT,substructure_extract_requires_shared_output_size,False,,,,,,False,False
task366,266691,1269927,TileFromBBoxRepeatRule,REJECT,REJECT,tile_from_bbox_requires_shared_output_size,False,,,,,,False,False
task366,266691,1269927,MultiStepTranslationRule,REJECT,REJECT,multi_step_translation_requires_same_size,False,,,,,,False,False
task366,266691,1269927,SymmetryCompletionRule,REJECT,REJECT,symmetry_completion_requires_same_size,False,,,,,,False,False
task366,266691,1269927,RectangleAndLineRule,REJECT,REJECT,rectangle_line_requires_same_size,False,,,,,,False,False
task366,266691,1269927,ObjectSelectionRule,REJECT,REJECT,no object selection matches all train cases,False,,,,,,False,False
task366,266691,1269927,LocalNeighborhoodRewriteRule,REJECT,REJECT,local_rewrite_requires_same_size,False,,,,,,False,False
task366,266691,1269927,DynamicQuadrantPanelSelectRule,REJECT,REJECT,input is not an odd square 2x2 center-cross panel grid,False,,,,,,False,False
task366,266691,1269927,DynamicBBoxCropRule,REJECT,REJECT,no dynamic bbox crop matches all train cases,False,,,,,,False,False
task366,266691,1269927,DynamicNonBackgroundBBoxCropRule,REJECT,REJECT,no dynamic non-background bbox crop matches all train cases,False,,,,,,False,False
task366,266691,1269927,FrameInteriorRule,REJECT,REJECT,no frame interior transform matches all train cases,False,,,,,,False,False
task366,266691,1269927,DynamicLargestFrameRecolorCropRule,REJECT,REJECT,case 0 has no unique largest recolorable frame,False,,,,,,False,False
task366,266691,1269927,ComposedRuleSearch,REJECT,REJECT,no two-step composition matches all train cases,False,,,,,,False,False
task366,266691,1269927,DynamicBBoxExtremeColorSwapRule,REJECT,REJECT,no dynamic bbox extreme color swap matches all train cases,False,,,,,,False,False
